ITEM_CODE,Sales Year,W#,Week Number,EMP_ID,Quantity,Price,Total$,Sales Period,Sales Quarter,Week Start Date,Week End Date,PayGrade,Region,Manufacturer,Firstname,Lastname,ESP Code,ESP Quantity,ESP Price,ESP Totals
PROD_001,2019,W38,39,EMP256,30,12449,373470,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_005,3,843,2529
PROD_002,2019,W38,39,EMP256,11,14786,162646,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Cat,Harry,Lawson,ESP_005,3,843,2529
PROD_003,2019,W38,39,EMP256,13,14999,194987,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_005,3,843,2529
PROD_004,2019,W38,39,EMP256,18,11385,204930,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_005,3,843,2529
PROD_005,2019,W38,39,EMP256,15,13995,209925,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_005,3,843,2529
PROD_006,2019,W38,39,EMP256,15,4575,68625,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_005,3,843,2529
PROD_007,2019,W38,39,EMP256,10,22987,229870,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_005,3,843,2529
PROD_008,2019,W38,39,EMP256,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_005,3,843,2529
PROD_001,2019,W38,39,EMP256,30,12449,373470,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_006,4,372,1488
PROD_002,2019,W38,39,EMP256,11,14786,162646,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Cat,Harry,Lawson,ESP_006,4,372,1488
PROD_003,2019,W38,39,EMP256,13,14999,194987,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_006,4,372,1488
PROD_004,2019,W38,39,EMP256,18,11385,204930,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_006,4,372,1488
PROD_005,2019,W38,39,EMP256,15,13995,209925,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_006,4,372,1488
PROD_006,2019,W38,39,EMP256,15,4575,68625,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_006,4,372,1488
PROD_007,2019,W38,39,EMP256,10,22987,229870,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_006,4,372,1488
PROD_008,2019,W38,39,EMP256,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_006,4,372,1488
PROD_001,2019,W38,39,EMP256,30,12449,373470,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_007,2,1027,2054
PROD_002,2019,W38,39,EMP256,11,14786,162646,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Cat,Harry,Lawson,ESP_007,2,1027,2054
PROD_003,2019,W38,39,EMP256,13,14999,194987,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_007,2,1027,2054
PROD_004,2019,W38,39,EMP256,18,11385,204930,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_005,2019,W38,39,EMP256,15,13995,209925,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_006,2019,W38,39,EMP256,15,4575,68625,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_007,2019,W38,39,EMP256,10,22987,229870,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_008,2019,W38,39,EMP256,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_007,2,1027,2054
PROD_001,2019,W38,39,EMP256,30,12449,373470,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_008,1,843,843
PROD_002,2019,W38,39,EMP256,11,14786,162646,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Cat,Harry,Lawson,ESP_008,1,843,843
PROD_003,2019,W38,39,EMP256,13,14999,194987,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_008,1,843,843
PROD_004,2019,W38,39,EMP256,18,11385,204930,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_008,1,843,843
PROD_005,2019,W38,39,EMP256,15,13995,209925,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_008,1,843,843
PROD_006,2019,W38,39,EMP256,15,4575,68625,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_008,1,843,843
PROD_007,2019,W38,39,EMP256,10,22987,229870,10,2019Q3,2019-09-22,2019-09-28,C11,NW,Bobcat,Harry,Lawson,ESP_008,1,843,843
PROD_008,2019,W38,39,EMP256,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C11,NW,John Deere,Harry,Lawson,ESP_008,1,843,843
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_001,4,843,3372
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_001,4,843,3372
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_001,4,843,3372
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_001,4,843,3372
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_001,4,843,3372
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_001,4,843,3372
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_001,4,843,3372
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_001,4,843,3372
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_002,2,843,1686
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_002,2,843,1686
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_002,2,843,1686
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_002,2,843,1686
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_003,4,978,3912
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_003,4,978,3912
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_003,4,978,3912
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_003,4,978,3912
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_004,2,843,1686
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_004,2,843,1686
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_004,2,843,1686
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_004,2,843,1686
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_004,2,843,1686
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_004,2,843,1686
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_004,2,843,1686
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_004,2,843,1686
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_005,4,843,3372
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_005,4,843,3372
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_005,4,843,3372
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_005,4,843,3372
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_005,4,843,3372
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_005,4,843,3372
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_005,4,843,3372
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_005,4,843,3372
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_006,9,372,3348
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_006,9,372,3348
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_006,9,372,3348
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_006,9,372,3348
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_006,9,372,3348
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_006,9,372,3348
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_006,9,372,3348
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_006,9,372,3348
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_007,2,1027,2054
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_007,2,1027,2054
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_007,2,1027,2054
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_007,2,1027,2054
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_007,2,1027,2054
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_007,2,1027,2054
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_007,2,1027,2054
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_007,2,1027,2054
PROD_001,2019,W38,39,EMP267,32,12449,398368,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_008,4,843,3372
PROD_002,2019,W38,39,EMP267,42,14786,621012,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Cat,Beverly,Clement,ESP_008,4,843,3372
PROD_003,2019,W38,39,EMP267,39,14999,584961,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_008,4,843,3372
PROD_004,2019,W38,39,EMP267,21,11385,239085,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_005,2019,W38,39,EMP267,28,13995,391860,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_006,2019,W38,39,EMP267,35,4575,160125,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_007,2019,W38,39,EMP267,31,22987,712597,10,2019Q3,2019-09-22,2019-09-28,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_008,2019,W38,39,EMP267,36,11589,417204,10,2019Q3,2019-09-22,2019-09-28,C14,SW,John Deere,Beverly,Clement,ESP_008,4,843,3372
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_001,0,843,0
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_001,0,843,0
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_001,0,843,0
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_001,0,843,0
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_001,0,843,0
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_001,0,843,0
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_001,0,843,0
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_001,0,843,0
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_002,0,843,0
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_002,0,843,0
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_002,0,843,0
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_002,0,843,0
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_003,0,978,0
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_003,0,978,0
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_003,0,978,0
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_003,0,978,0
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_003,0,978,0
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_003,0,978,0
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_003,0,978,0
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_003,0,978,0
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_004,1,843,843
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_004,1,843,843
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_004,1,843,843
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_004,1,843,843
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_004,1,843,843
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_004,1,843,843
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_004,1,843,843
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_004,1,843,843
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_005,1,843,843
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_006,2,372,744
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_007,1,1027,1027
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_001,2019,W38,39,EMP290,12,12449,149388,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_008,0,843,0
PROD_002,2019,W38,39,EMP290,7,14786,103502,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Cat,Maude,Allen,ESP_008,0,843,0
PROD_003,2019,W38,39,EMP290,9,14999,134991,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_008,0,843,0
PROD_004,2019,W38,39,EMP290,6,11385,68310,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_008,0,843,0
PROD_005,2019,W38,39,EMP290,10,13995,139950,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_008,0,843,0
PROD_006,2019,W38,39,EMP290,12,4575,54900,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_008,0,843,0
PROD_007,2019,W38,39,EMP290,12,22987,275844,10,2019Q3,2019-09-22,2019-09-28,C12,SW,Bobcat,Maude,Allen,ESP_008,0,843,0
PROD_008,2019,W38,39,EMP290,9,11589,104301,10,2019Q3,2019-09-22,2019-09-28,C12,SW,John Deere,Maude,Allen,ESP_008,0,843,0
PROD_001,2019,W39,40,EMP234,37,12449,460613,10,2019Q4,2019-09-29,2019-10-05,C13,NW,John Deere,Jane,Bachmann,ESP_001,4,843,3372
PROD_002,2019,W39,40,EMP234,34,14786,502724,10,2019Q4,2019-09-29,2019-10-05,C13,NW,Cat,Jane,Bachmann,ESP_001,4,843,3372
PROD_003,2019,W39,40,EMP234,27,14999,404973,10,2019Q4,2019-09-29,2019-10-05,C13,NW,John Deere,Jane,Bachmann,ESP_001,4,843,3372
PROD_004,2019,W39,40,EMP234,28,11385,318780,10,2019Q4,2019-09-29,2019-10-05,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_005,2019,W39,40,EMP234,11,13995,153945,10,2019Q4,2019-09-29,2019-10-05,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_006,2019,W39,40,EMP234,14,4575,64050,10,2019Q4,2019-09-29,2019-10-05,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_007,2019,W39,40,EMP234,19,22987,436753,10,2019Q4,2019-09-29,2019-10-05,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_008,2019,W39,40,EMP234,10,11589,115890,10,2019Q4,2019-09-29,2019-10-05,C13,NW,John Deere,Jane,Bachmann,ESP_001,4,843,3372
PROD_001,2019,W39,40,EMP234,37,12449,460613,10,2019Q4,2019-09-29,2019-10-05,C13,NW,John Deere,Jane,Bachmann,ESP_002,2,843,1686
